PNword	review
좋	제품명 : S 340 - 14 ipa 외 관 : 카페 출입 가능 알바 가 살짝 주춤 하 았 으나 외형 보고 고개 를 안쪽 으로 까딱거리 어서 들어가 ㅁ 성 능 : 인텔 은 긴장 하 아라 최강 라 이제 ㄴ 이 가 ᆫ다 롤 ( 10 ) 가능 , POE ( 10 ) 가능 게임 은 절대 안 하 ㄹ라고 사 았 지만 랙 없이 잘 돌아가 니 하 아 주 ᆫ다 내 가평 가 아 : 세일 하 았 으니 사 았 지 아니 면 ( 읍 읍 ) 정말 가격 대비 성능 이 뛰어나 ᆫ 제품 인 것 같 읍니다 저희 동년배 들 도 바둑 장기 잘 돌아가 ᆫ다며 좋 아 하 았 읍니다
좋	고사양 의 작업 은 하 지 않 을 것 이 라 간단 하 ᆫ 문서작업 , 동영상 감상 용 으로 합리 적 인 가격대 제품 을 찾 았 는데 성능 좋 고 매우 쓰 ᆯ 만 하 ㅂ니다 
매우	고사양 의 작업 은 하 지 않 을 것 이 라 간단 하 ᆫ 문서작업 , 동영상 감상 용 으로 합리 적 인 가격대 제품 을 찾 았 는데 성능 좋 고 매우 쓰 ᆯ 만 하 ㅂ니다
만족	50 만 원 대 에서 이 정도 성능 이 면 만족 하 ㅂ니다
만족	성능 , 발열 관리 , 무게 다 만족 이 ㅂ니다
좋	가격대 성능 이 좋 습니다 업무 나 영상 등 을 보 는 것 에 크게 지장 이 없 고 무엇 보다 이 가격대 에 이 정도 성능 이 면 가성비 가 꽤나 좋 아 보이 ㅂ니다 
좋	가격대 성능 이 좋 습니다 업무 나 영상 등 을 보 는 것 에 크게 지장 이 없 고 무엇 보다 이 가격대 에 이 정도 성능 이 면 가성비 가 꽤나 좋 아 보이 ㅂ니다
좋	몇 년 만 에 노트북 바꾸 는 것 이 ᆫ데 저렴 하 ᆫ 가격 과 좋 은 성능 모두 만족 하 ㅂ니다 
만족	몇 년 만 에 노트북 바꾸 는 것 이 ᆫ데 저렴 하 ᆫ 가격 과 좋 은 성능 모두 만족 하 ㅂ니다
만족	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다 
필요	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다 
좋	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다 
만족	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다
좋	처음 에 당황 스럽 지만 일자 드라이버 로 살살 풀 면 되 ㅂ니다 속도 좋 고 디자인 평범 성능 가성비 좋 구요 ssd 추가 자 가 설치 램 추가 자가 설치 기존 128 로 운영체제 잡 고 드라이버 설치 는 인터넷 보 시 고 천천히 하 십 금방 되 네요 
좋	처음 에 당황 스럽 지만 일자 드라이버 로 살살 풀 면 되 ㅂ니다 속도 좋 고 디자인 평범 성능 가성비 좋 구요 ssd 추가 자 가 설치 램 추가 자가 설치 기존 128 로 운영체제 잡 고 드라이버 설치 는 인터넷 보 시 고 천천히 하 십 금방 되 네요
좋	너무 만족스럽 습니다 가격 대비 성능 아주 좋 아 요 완전 추천 꾹
좋	가격 대비 성능 정말 좋 습니다 디자인 도 괜찮 구요 정말 마음 에 들 는 상품 이 ㅂ니다
만족	저 는 제 가 정하 았 던 금액 대 내 에서 다른 제품 들 과 비교 하 아 월등 하 ᆫ 성능 을 가지 고 있 었 기 에 받 고 제품 확인 하 고 나서 어도 꽤나 만족 하 고 있 습니다
좋	기본 성능 은 안 좋 고 용량 도 작 은데 의외로 2242 사이즈 의 pcie 타입 ssd 가 구하 기 어렵 어요
좋	윈도우 설치 하 고 잠깐 사용 하 아 보 았 는데 성능 좋 네요
만족	가격 성능 모두 만족 하 ㅂ니다
필요	보유 하 고 있 는 70 만 원 대 에 * 서 제품 과 비교 하 아도 전하 아 꿀리 지 않 는 성능 과 마감 이 네요 단 , 본인 이 직접 램 과 SSD 업글 하 시 ㄹ려면 T 5 , T 6 별 렌 치 와 못쓰 는 신용카드 필요 하 ㅂ니다
좋	최고 로 성능 좋 은 노트북 이 라기 보 다는 이 가격 에 이 정도 의 성능 과 가성비 를 보여주 는 노트북 은 없 을 것 같 습니다
좋	빠르 ᆫ 배송 과 생각 보다 좋 은 성능 에 놀라 았 습니다
좋	속도 좋 고 디자인 평범 성능 가성비 좋 구요 
좋	속도 좋 고 디자인 평범 성능 가성비 좋 구요
좋	최고 로 성능 좋 은 노트북 이 라기 보 다는 이 가격 에 이 정도 의 성능 과 가성비 를 보여주 는 노트북 은
좋	윈도우 설치 하 고 잠깐 사용 하 아 보 았 는데 성능 좋 네요
만족	가격 성능 모두 만족 하 ㅂ니다
좋	펜티엄 골드 보다 는 라 이제 ㄴ 이 더 좋 은 성능 이 라서 그렇 ᆫ지 모르 겠 는데 발열 을 보아하니 서 멀 그리스 를 좋 은 것 로 새로 바르 아 주 는게 좋 을 것 같 습니다 
좋	펜티엄 골드 보다 는 라 이제 ㄴ 이 더 좋 은 성능 이 라서 그렇 ᆫ지 모르 겠 는데 발열 을 보아하니 서 멀 그리스 를 좋 은 것 로 새로 바르 아 주 는게 좋 을 것 같 습니다 
좋	펜티엄 골드 보다 는 라 이제 ㄴ 이 더 좋 은 성능 이 라서 그렇 ᆫ지 모르 겠 는데 발열 을 보아하니 서 멀 그리스 를 좋 은 것 로 새로 바르 아 주 는게 좋 을 것 같 습니다
만족	제품 자체 성능 은 나무라 ᆯ 데 없이 만족 하 ㅂ니다
훨씬	아무튼 가격대 가 그렇게 높 은 제품 은 아니 다보니 성능 에 딱히 크 ᆫ 기대 를 하 지 는 않 았 는데 생각 보다 훨씬 쾌적 하 아서 좋 습니다 
좋	아무튼 가격대 가 그렇게 높 은 제품 은 아니 다보니 성능 에 딱히 크 ᆫ 기대 를 하 지 는 않 았 는데 생각 보다 훨씬 쾌적 하 아서 좋 습니다
충분	무겁 ᆫ 작업 을 것 의 하 지 않 기 때문 에 성능 은 이 정도 이 면 충분 하 고 팬 소음 은 것 의 없 습니다
만족	디자인 , 성능 , 가격 모두 만족 하 ㅂ니다
좋	좋 은 성능 을 가지 었 다고 보 ᆯ 수 는 없 을 듯 하 ㅂ니다만 일상 적 인 문서작업 이나 웹서핑 등 에서 는 크 ᆫ 불만 이나 문제 는 못 느끼 었 습니다
좋	노트북 처음 구매 하 았 는데요 가볍고 이쁘 고 성능 좋 습니다 잘 쓰 겠 습니다 제 가 게임 안 하 는데 이 성능 에 게임 안 하 는게 아깝 ᆯ 정도 이 ㅂ니다 감사합니다
좋	생각 보다 성능 이 더 좋 네요
훨씬	아무튼 가격대 가 그렇게 높 은 제품 은 아니 다보니 성능 에 딱히 크 ᆫ 기대 를 하 지 는 않 았 는데 생각 보다 훨씬 쾌적 하 아서 좋 습니다 
좋	아무튼 가격대 가 그렇게 높 은 제품 은 아니 다보니 성능 에 딱히 크 ᆫ 기대 를 하 지 는 않 았 는데 생각 보다 훨씬 쾌적 하 아서 좋 습니다
충분	무겁 ᆫ 작업 을 것 의 하 지 않 기 때문 에 성능 은 이 정도 이 면 충분 하 고 팬 소음 은 것 의 없 습니다
좋	조금 무겁지 만 성능 은 좋 습니다
좋	가성비 좋 아요 성능 , 마감 , 화면 , 키패드 느낌 어느 하나 빠지 는게 없 네요 이만한 가격 에 이 정도 성능 이 면 가성비 정말 좋 네요 좋은기회 에 구입 하 게 되 어 정말 좋 습니다 구매 고민 하 는 분 들 은 망설이 지 말 고 적극 추천 하 ㅂ니다 
좋	가성비 좋 아요 성능 , 마감 , 화면 , 키패드 느낌 어느 하나 빠지 는게 없 네요 이만한 가격 에 이 정도 성능 이 면 가성비 정말 좋 네요 좋은기회 에 구입 하 게 되 어 정말 좋 습니다 구매 고민 하 는 분 들 은 망설이 지 말 고 적극 추천 하 ㅂ니다 
좋	가성비 좋 아요 성능 , 마감 , 화면 , 키패드 느낌 어느 하나 빠지 는게 없 네요 이만한 가격 에 이 정도 성능 이 면 가성비 정말 좋 네요 좋은기회 에 구입 하 게 되 어 정말 좋 습니다 구매 고민 하 는 분 들 은 망설이 지 말 고 적극 추천 하 ㅂ니다
좋	성능 , 마감 , 화면 , 키패드 느낌 어느 하나 빠지 는게 없 네요 이만한 가격 에 이 정도 성능 이 면 가성비 정말 좋 네요 좋은기회 에 구입 하 게 되 어 정말 좋 습니다 구매 고민 하 는 분 들 은 망설이 지 말 고 적극 추천 하 ㅂ니다 
좋	성능 , 마감 , 화면 , 키패드 느낌 어느 하나 빠지 는게 없 네요 이만한 가격 에 이 정도 성능 이 면 가성비 정말 좋 네요 좋은기회 에 구입 하 게 되 어 정말 좋 습니다 구매 고민 하 는 분 들 은 망설이 지 말 고 적극 추천 하 ㅂ니다
좋	양품 받 았 고 가성비 아주 좋 습니다 이 정도 사양 에 이 가격 나오 니 굉장히 만족스럽 네요 화 이 면 , 소리 , 성능 만족 하 고 , 블루 색상 예쁘 ㅂ니다 ssd 나 램 본인 이 직접 추가 장착 하 시 ᆯ 분 은 별 나사 이 기 때문 에 t 5 드라이버 필요 하 ㅂ니다 
만족	양품 받 았 고 가성비 아주 좋 습니다 이 정도 사양 에 이 가격 나오 니 굉장히 만족스럽 네요 화 이 면 , 소리 , 성능 만족 하 고 , 블루 색상 예쁘 ㅂ니다 ssd 나 램 본인 이 직접 추가 장착 하 시 ᆯ 분 은 별 나사 이 기 때문 에 t 5 드라이버 필요 하 ㅂ니다 
필요	양품 받 았 고 가성비 아주 좋 습니다 이 정도 사양 에 이 가격 나오 니 굉장히 만족스럽 네요 화 이 면 , 소리 , 성능 만족 하 고 , 블루 색상 예쁘 ㅂ니다 ssd 나 램 본인 이 직접 추가 장착 하 시 ᆯ 분 은 별 나사 이 기 때문 에 t 5 드라이버 필요 하 ㅂ니다
좋	아직 설치전 이 라 자세 하 ᆫ 성능 은 모르 겠 으나 디자인 심플 하 고 구매 하 시 ᆫ 분 들 이 좋 다고 하니 설치 하 고 잘 사용 하 겠 습니다
좋	조금 무겁지 만 성능 은 좋 습니다
좋	구입 후기 성능 좋 은 제품 을 좋 은 가격 에 구입 하 았 습니다 
좋	구입 후기 성능 좋 은 제품 을 좋 은 가격 에 구입 하 았 습니다
만족	잘못 되 ᆫ 제품 이 어 오 아서 직접 용산 에 가 아서 새 제품 을 받 앗 는데 원래 부팅 하 고 윈도우 설치 하 ᆯ 때 터치패드 가 인식 이 되 면 안 되 는데 인식 이 되 ᆫ게 쫌 걸리 기 ᆫ 하 지만 그러 어도 지금 설치 ㅎ ㅜ 사용 하 아 보 니 문제 는 없 어 보 아서 다행 이 네요 고 장안 나 이 고 오래 쓰 ᆯ 수 잇 기 ㄹ 바라 ㅂ니다 고객 센터 분 귀찮 으 셧 을텐데 응대 잘 하 아 주 시 어서 감사합니다 그리 고 이 제품 꼭 듀얼 채널 로 사용 하 아야 보 ᆫ 성능 나오 는 것 같 네요 밝 기 는 생각 보다 많이 어둡 고 채 도 도 좀 낮 습니다 그래도 이 정도 가격 에 이 정도 퀄이면 만족
좋	이 정도 가격 에 성능 이 정말 좋 습니다
좋	가격 대비 디자인 , 성능 , 무게 가 좋 은 편 이 라 사람 들 이 많이 주문 하 았 을 하 다는 생각 이 들 었 네요
만족	화면 패널 만족 , 화면 크기 만족 , cpu 성능 만족 5 
만족	화면 패널 만족 , 화면 크기 만족 , cpu 성능 만족 5 
만족	화면 패널 만족 , 화면 크기 만족 , cpu 성능 만족 5
좋	성능 좋 은 제품 을 좋 은 가격 에 구입 하 았 습니다 
좋	성능 좋 은 제품 을 좋 은 가격 에 구입 하 았 습니다
좋	) 가볍 ᆫ 무게 , 준수 하 ᆫ 성능 , 볼만하 ㄴ 액정 , 나름 좋 은 키감 단점 : 온 보드 4기가 램 , 14인치 이 라 액정 하단부 가 휑하 게 많이 남 음 , 그리고 사진 상 좌상 단 에 보이 는 조금 커다랗 ᆫ 어댑터 , 그리고 레노버 드라이버 정도
만족	기존 에 330 S 펜티엄 4405 U 제품 만족 하 며 쓰 다가 , 성능 이 좀 아쉽 어서 마치 ㅁ 빅스마일데이 에 저가 로 풀리 어 신청 하 아서 4기가 업 하 고 어제 받 았 습니다
좋	배송 은 생각 보다 아주 빨리 오 았 습니다 노트북 디자인 은 아주 이쁘 게 잘 만들 었 습니다 장점 : 기본 성능 이 인텔 I5 노트북 보다 좋 습니다 단점 : 팬 소음 이 좀 있 습니다
좋	일단 눈 이 중요 하 니 패널 은 무조건 IPS 중 에서 고르 고 , 14인치 넘 으면 화면 이 크 어서 좋 기 ᆫ 하 ᆫ데 가지 고 다니 기 불편 하 아서 14인치 에 , CPU 성능 적당 하 면서 그래픽 도 라데 온 Vega 8 인 것 로 선택 하 았 어요
매우	성능 : 매우 좋 음 가격 : 가성비 최고 외관 : 매우 고급 집 이 니다 확장성 도 좋 구요 
좋	성능 : 매우 좋 음 가격 : 가성비 최고 외관 : 매우 고급 집 이 니다 확장성 도 좋 구요 
매우	성능 : 매우 좋 음 가격 : 가성비 최고 외관 : 매우 고급 집 이 니다 확장성 도 좋 구요 
좋	성능 : 매우 좋 음 가격 : 가성비 최고 외관 : 매우 고급 집 이 니다 확장성 도 좋 구요
좋	저렴 하 ᆫ 가격 에 성능 좋 은 노트북 을 구매 하 아서 만족 하 ㅂ니다 
만족	저렴 하 ᆫ 가격 에 성능 좋 은 노트북 을 구매 하 아서 만족 하 ㅂ니다
좋	인텔 i5 8250 u 와 비슷 하 ᆫ 성능 에 그래픽 은 더 좋 은데 저렴 하 ᆫ 가격 에 잘 사 았 습니다
필요	[ 성능 ] 뭐 CPU 나 그래픽카드 밴 치 를 한 것 이 ᆫ 아니 고 그냥 1 시간 정도 인터넷 서핑 만 해보 았 는데 , 말 하 ᆯ 필요 없이 쾌적 하 ㅂ니다
만족	가격 에 만족 성능 에 만족 6 월 4 일 배송 예정 이 라고 하 았 는데 생각 보다 더 빨리 받 았 습니다 
만족	가격 에 만족 성능 에 만족 6 월 4 일 배송 예정 이 라고 하 았 는데 생각 보다 더 빨리 받 았 습니다
만족	현재 까지 제품 에 대하 ᆫ 불편 사항 없 고 제품 성능 에 만족 하나 기대 보다 두껍 고 무겁 ᆫ 느낌 은 피하 ᆯ 수 없 었 습니다
좋	지금 까지 레노 보 를 직구 로 구매 하 아서 쓰 어 보 았 는데 가격 대비 성능 이 조금 모자라 았 는데 이 제품 으로 바꾸 니 가격 대비 성능 이 정말 좋 아요 모든 기능 면 에서 다 만족 하 구요 14인치 모니터 이 라서 조금 부족 하 나 라는 2 프로 의 아쉬움 이 있 네요 
만족	지금 까지 레노 보 를 직구 로 구매 하 아서 쓰 어 보 았 는데 가격 대비 성능 이 조금 모자라 았 는데 이 제품 으로 바꾸 니 가격 대비 성능 이 정말 좋 아요 모든 기능 면 에서 다 만족 하 구요 14인치 모니터 이 라서 조금 부족 하 나 라는 2 프로 의 아쉬움 이 있 네요
좋	배송 도 예정일 보다 빠르 고 , 제품 도 외관 성능 빠지 ᆯ 것 하 나 없이 좋 네요
매우	실제 받 아서 사용 하 아 보 니까 이 가격 에 이 성능 은 정말 쉽 지 않 을 것 같 네요 더블 더블 로 매우 만족 하 ㅂ니다 
만족	실제 받 아서 사용 하 아 보 니까 이 가격 에 이 성능 은 정말 쉽 지 않 을 것 같 네요 더블 더블 로 매우 만족 하 ㅂ니다
만족	쿠폰 쓰 어서 저렴 하 게 구매 하 았 는데 성능 은 아직 까지 ᆫ 만족 하 ㅂ니다
좋	배송 이 좀 늦 긴 하 았 지만 예상 보다 성능 좋 고 잘 돌아가 ㅂ니다
좋	저렴 하 ᆫ 가격 에 좋 은 성능 의 노트북 득템
만족	가격 대비 성능 너무 만족 하 ㅂ니다
만족	가격 대비 성능 너무 만족 하 ㅂ니다
좋	15 일 구매 하 아서 29 일 수령 완료 윈도우 설치 배송 이 좀 늦 긴 하 았 지만 예상 보다 성능 좋 고 잘 돌아가 ㅂ니다 번창 하 시 어요
좋	성능 좋 고 가볍 네 여 크기 도 작 구요
만족	성능 은 만족 하 ㅂ니다 가성비 아주 좋 아요 
좋	성능 은 만족 하 ㅂ니다 가성비 아주 좋 아요
만족	상판 이 휘어지 어서 오 아서 불량 판정 받 을 려니 지방 이 다보니 너무 힘 이 어 들 네요 성능 은 만족 하 ㅂ니다 가성비 아주 좋 아요 서비스 는 한번 생각 하 아 보 아야 하 지만 가성비 는 좋 아 요 마감 이 불만 이 지만 불량 판정 않 받 고 그냥 쓰 기 로 ㅆ 는데 는 이상 없 으니 뭐 참 고 쓸 렵니다 많이 파 시 어요 
좋	상판 이 휘어지 어서 오 아서 불량 판정 받 을 려니 지방 이 다보니 너무 힘 이 어 들 네요 성능 은 만족 하 ㅂ니다 가성비 아주 좋 아요 서비스 는 한번 생각 하 아 보 아야 하 지만 가성비 는 좋 아 요 마감 이 불만 이 지만 불량 판정 않 받 고 그냥 쓰 기 로 ㅆ 는데 는 이상 없 으니 뭐 참 고 쓸 렵니다 많이 파 시 어요 
좋	상판 이 휘어지 어서 오 아서 불량 판정 받 을 려니 지방 이 다보니 너무 힘 이 어 들 네요 성능 은 만족 하 ㅂ니다 가성비 아주 좋 아요 서비스 는 한번 생각 하 아 보 아야 하 지만 가성비 는 좋 아 요 마감 이 불만 이 지만 불량 판정 않 받 고 그냥 쓰 기 로 ㅆ 는데 는 이상 없 으니 뭐 참 고 쓸 렵니다 많이 파 시 어요
좋	가격 에 비하 아 진짜 성능 너무 좋 아요
나쁘	# 장점 뛰어나 ᆫ 가격 대비 성능 ( 램 8g 기준 ) 깔끔 하 고 세련 되 ᆫ 외관 적당히 조용 하 ᆫ 펜 소음 추가 장착 이 가능 하 ᆫ SSD + 램 슬롯 기본 이상 의 LCD 품질 나쁘 지 않 은 키감 과 좋 은 키 배열 기본값 은 하 는 트랙 패드 2 단계 백라이트 ( 캡 스 락 불 들어오 ㅁ ) 크 ᆫ 볼륨 의 스피커 기본 장착 되 ᆫ 웹 캠 가리개 # 단점 LCD 밝 기가 한 단계 만 더 밝 았 다면 좋 았 을 
좋	# 장점 뛰어나 ᆫ 가격 대비 성능 ( 램 8g 기준 ) 깔끔 하 고 세련 되 ᆫ 외관 적당히 조용 하 ᆫ 펜 소음 추가 장착 이 가능 하 ᆫ SSD + 램 슬롯 기본 이상 의 LCD 품질 나쁘 지 않 은 키감 과 좋 은 키 배열 기본값 은 하 는 트랙 패드 2 단계 백라이트 ( 캡 스 락 불 들어오 ㅁ ) 크 ᆫ 볼륨 의 스피커 기본 장착 되 ᆫ 웹 캠 가리개 # 단점 LCD 밝 기가 한 단계 만 더 밝 았 다면 좋 았 을 
좋	# 장점 뛰어나 ᆫ 가격 대비 성능 ( 램 8g 기준 ) 깔끔 하 고 세련 되 ᆫ 외관 적당히 조용 하 ᆫ 펜 소음 추가 장착 이 가능 하 ᆫ SSD + 램 슬롯 기본 이상 의 LCD 품질 나쁘 지 않 은 키감 과 좋 은 키 배열 기본값 은 하 는 트랙 패드 2 단계 백라이트 ( 캡 스 락 불 들어오 ㅁ ) 크 ᆫ 볼륨 의 스피커 기본 장착 되 ᆫ 웹 캠 가리개 # 단점 LCD 밝 기가 한 단계 만 더 밝 았 다면 좋 았 을
좋	가성비 좋 은 노트북 이 ㅂ니다 몇 주 동안 알아보 다가 이것 구매 하 았 습니다 50 만 원 이 하 에 이 정도 만하 ᆫ 성능 찾 기 힘들 ㅂ니다 더블 업 이벤트 까지 받 았 습니다 GOOD
만족	무게 , 성능 , 휴대성 모든 면 에서 만족 하 ㅂ니다
좋	적당 하 ᆫ 크기 , 무게 , 성능 을 갖추 고 있 는 좋 은 제품 이 라 생각 하 ㅂ니다
좋	디자인 이 상당히 심플 하 고 , 얇 아서 인지 고급 스럽 어 보이 고 적 당하 ᆫ 크기 , 무게 , 성능 을 갖추 고 있 는 좋 은 제품 이 라 생각 하 ㅂ니다
나쁘	나쁘 지 않 은 디자인 과 얇 은 배제 ㄹ , 그리고 빠릿빠릿 하 ᆫ 성능 
빠릿빠릿	나쁘 지 않 은 디자인 과 얇 은 배제 ㄹ , 그리고 빠릿빠릿 하 ᆫ 성능
좋	성능 외관 품질 모두 좋 습니다 이 가격 에 이 정도 노트북 을 살수 있 다는 것 이 ᆯ 보 면 역시 21 세기 아니 ᆯ까 하 ㅂ니다
나쁘	나쁘 지 않 은 디자인 과 얇 은 배제 ㄹ , 그리고 빠릿빠릿 하 ᆫ 성능 
빠릿빠릿	나쁘 지 않 은 디자인 과 얇 은 배제 ㄹ , 그리고 빠릿빠릿 하 ᆫ 성능
좋	성능 외관 품질 모두 좋 습니다 이 가격 에 이 정도 노트북 을 살수 있 다는 것 이 ᆯ 보 면 역시 21 세기 아니 ᆯ까 하 ㅂ니다 좋 습니다 좋 아 이 어 고민 하 ᆯ 필요 는 없 구요 매진 되 기 전 에 얼렁 사 시 어요이 가성비 절대 안 나오 ㅂ니다 
좋	성능 외관 품질 모두 좋 습니다 이 가격 에 이 정도 노트북 을 살수 있 다는 것 이 ᆯ 보 면 역시 21 세기 아니 ᆯ까 하 ㅂ니다 좋 습니다 좋 아 이 어 고민 하 ᆯ 필요 는 없 구요 매진 되 기 전 에 얼렁 사 시 어요이 가성비 절대 안 나오 ㅂ니다 
좋	성능 외관 품질 모두 좋 습니다 이 가격 에 이 정도 노트북 을 살수 있 다는 것 이 ᆯ 보 면 역시 21 세기 아니 ᆯ까 하 ㅂ니다 좋 습니다 좋 아 이 어 고민 하 ᆯ 필요 는 없 구요 매진 되 기 전 에 얼렁 사 시 어요이 가성비 절대 안 나오 ㅂ니다 
필요	성능 외관 품질 모두 좋 습니다 이 가격 에 이 정도 노트북 을 살수 있 다는 것 이 ᆯ 보 면 역시 21 세기 아니 ᆯ까 하 ㅂ니다 좋 습니다 좋 아 이 어 고민 하 ᆯ 필요 는 없 구요 매진 되 기 전 에 얼렁 사 시 어요이 가성비 절대 안 나오 ㅂ니다
훨씬	알 시다시피 cpu 성능 은 8250 u 급 이 고 vega 8 gpu 의 성능 은 8250 u / 8265 uhd 620 gpu 보다 훨씬 뛰어나 ㅂ니다
만족	한 가지 불 만족 스럽 ᆫ 부분 이 있 다면 무선랜 의 성능 이 생각 보다 좋 지 않 습니다 
좋	한 가지 불 만족 스럽 ᆫ 부분 이 있 다면 무선랜 의 성능 이 생각 보다 좋 지 않 습니다
좋	AMD APU 가 쓰 인 제 들 하이 엔드 급 성능 은 아니 지만 기본 적 으로 가성비 가 좋 았 지요
좋	AMD APU 가 쓰 인 제 들 하이 엔드 급 성능 은 아니 지만 기본 적 으로 가성비 가 좋 았 지요
좋	업무용 으로 간단히 쓰 ᆯ 노트북 알아보 다가 구입 하 았 는데 생각 보다 성능 이 좋 아서 만족 하 ㅂ니다 
만족	업무용 으로 간단히 쓰 ᆯ 노트북 알아보 다가 구입 하 았 는데 생각 보다 성능 이 좋 아서 만족 하 ㅂ니다
훨씬	vega 8 gpu 의 성능 은 8250 u / 8265 uhd 620 gpu 보다 훨씬 뛰어나 ㅂ니다
좋	이만한 가격 에 이 정도 의 성능 이 면 가성비 는 참 좋 습니다
좋	게임 을 하 지 않 아 데스크 탑 활용도 가 떨어지 어 간편 하 게 좋 은 성능 으로 데스크탑 대용 , 편리 하 ᆫ 이동성 모두 잘 만족 하 는 제품 인 것 같 습니다 
만족	게임 을 하 지 않 아 데스크 탑 활용도 가 떨어지 어 간편 하 게 좋 은 성능 으로 데스크탑 대용 , 편리 하 ᆫ 이동성 모두 잘 만족 하 는 제품 인 것 같 습니다
만족	만족 하 ㅂ니다 업무용 으로 간단히 쓰 ᆯ 노트북 알아보 다가 구입 하 았 는데 생각 보다 성능 이 좋 아서 만족 하 ㅂ니다 
좋	만족 하 ㅂ니다 업무용 으로 간단히 쓰 ᆯ 노트북 알아보 다가 구입 하 았 는데 생각 보다 성능 이 좋 아서 만족 하 ㅂ니다 
만족	만족 하 ㅂ니다 업무용 으로 간단히 쓰 ᆯ 노트북 알아보 다가 구입 하 았 는데 생각 보다 성능 이 좋 아서 만족 하 ㅂ니다
매우	쿼드코어에 8 스 레드 성능 에 이 가격 이 니 가성비 가 매우 좋 군요 
좋	쿼드코어에 8 스 레드 성능 에 이 가격 이 니 가성비 가 매우 좋 군요
훨씬	단순히 인터넷 만 띄우 어 보 아도 훨씬 성능 이 좋 은 게 느껴지 네요 
좋	단순히 인터넷 만 띄우 어 보 아도 훨씬 성능 이 좋 은 게 느껴지 네요
훨씬	단순히 인터넷 만 띄우 어 보 아도 훨씬 성능 이 좋 은 게 느껴지 네요 
좋	단순히 인터넷 만 띄우 어 보 아도 훨씬 성능 이 좋 은 게 느껴지 네요
만족	역대급 가성비 무게 , 성능 , 휴대성 모든 면 에서 만족 하 ㅂ니다
좋	가성비 좋 습니다 쿼드코어에 8 스 레드 성능 에 이 가격 이 니 가성비 가 매우 좋 군요 
매우	가성비 좋 습니다 쿼드코어에 8 스 레드 성능 에 이 가격 이 니 가성비 가 매우 좋 군요 
좋	가성비 좋 습니다 쿼드코어에 8 스 레드 성능 에 이 가격 이 니 가성비 가 매우 좋 군요
좋	좋 아요 성능 좋 고 가볍 네 이 어 
좋	좋 아요 성능 좋 고 가볍 네 이 어
좋	api 패널 , 라 이제 ᆫ 5 피카소 i5 노트북 보다 저렴 하 면서 더 좋 은 그래픽 성능 1
좋	배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다 
좋	배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다 
성능도	배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다
