PNword	review
좋	역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 램 업그레이드 하 ᆯ 것 이 ᆯ 싶 기 ᆫ 하 ᆫ데 제 가 게임 을 하 지 는 않 아서 괜찮 을 것 같 아요 17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 윈도우 설치 도 생각 보다 쉽 었 습니다 하지만 정품 없 으시 ᆫ 분 들 은 구매 하 시 거나 미리 설치 받 는게 좋 겠 죠
크	17인치 가 너무 크 지 는 않 는지 , 부담 스럽 지 는 않 는지 계속 고민 하 았 거든요
좋	고민 하 시 는 분 들 , 가격 좋 을 때 얼른 지르 시 어요
잘	가볍고 예쁘 고 잘 되 ㅂ니다 역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 
잘	가볍고 예쁘 고 잘 되 ㅂ니다 역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요
비싸	그래서 노트북 을 살 려고 여기저기 알아보 고 있 었 는데 다른 곳 은 너무 비싸 아서 고민 하 고 있 었 어요
좋	인강 용 으로 사용 하 던 아이패드 가 슬슬 고장 이나 기 시작 하 아서 노트북 을 구매 하 려고 많이 알아보 았 는데 사람 들 이 많이 사용 하 고 워낙 좋 다고 평 도 좋 아서 많 은 고민 끝 에 젤 저렴 하 ᆫ 여기 서 구매 하 게 되 어서 정말 만족 하 ㅂ니다 
좋	인강 용 으로 사용 하 던 아이패드 가 슬슬 고장 이나 기 시작 하 아서 노트북 을 구매 하 려고 많이 알아보 았 는데 사람 들 이 많이 사용 하 고 워낙 좋 다고 평 도 좋 아서 많 은 고민 끝 에 젤 저렴 하 ᆫ 여기 서 구매 하 게 되 어서 정말 만족 하 ㅂ니다 
만족	인강 용 으로 사용 하 던 아이패드 가 슬슬 고장 이나 기 시작 하 아서 노트북 을 구매 하 려고 많이 알아보 았 는데 사람 들 이 많이 사용 하 고 워낙 좋 다고 평 도 좋 아서 많 은 고민 끝 에 젤 저렴 하 ᆫ 여기 서 구매 하 게 되 어서 정말 만족 하 ㅂ니다
좋	사람 들 이 많이 사용 하 고 워낙 좋 다고 평 도 좋 아서 많 은 고민 끝 에 젤 저렴 하 ᆫ 여기 서 구매 하 게 되 어서 정말 만족 하 ㅂ니다 
좋	사람 들 이 많이 사용 하 고 워낙 좋 다고 평 도 좋 아서 많 은 고민 끝 에 젤 저렴 하 ᆫ 여기 서 구매 하 게 되 어서 정말 만족 하 ㅂ니다 
만족	사람 들 이 많이 사용 하 고 워낙 좋 다고 평 도 좋 아서 많 은 고민 끝 에 젤 저렴 하 ᆫ 여기 서 구매 하 게 되 어서 정말 만족 하 ㅂ니다
추천	노트북 고민 이 시 ᆫ 분 들 께 정말 추천 드리 ㅂ니다
추천	고민 이 시 ᆫ 분 들 적극 추천 드리 ㅂ니다
비싸	안 그래도 평소 에 도 노트북 계속 사고 싶 어서 며칠 전 에 도 안녕 마트 에 가 아서 같 은 모델 로 가격 물어보 고 오 았 는데 그것 ᆫ 윈도우 에 ms 오피스 탑재 버전 이 었 기 ᆫ 하 았 지만 여기 가격 보다 것 의 50 만 원 정도 비싸 더라고요 그래서 비싸 아서 고민 하 고 있 었 습니다 
비싸	안 그래도 평소 에 도 노트북 계속 사고 싶 어서 며칠 전 에 도 안녕 마트 에 가 아서 같 은 모델 로 가격 물어보 고 오 았 는데 그것 ᆫ 윈도우 에 ms 오피스 탑재 버전 이 었 기 ᆫ 하 았 지만 여기 가격 보다 것 의 50 만 원 정도 비싸 더라고요 그래서 비싸 아서 고민 하 고 있 었 습니다
좋	요즘 가볍고 좋 은 노트북 구하 ᆯ 때 누구 나 그렇 듯이 그램 을 당연히 고려 하 았었 는데 , 가격 부분 때문 에 고민 하 던 차 에 지마켓 빅스마일데이 덕분 에 저렴 하 게 살 수 있 는 기회 가 있 어서 지르 었 네요
추천	15인치 랑 17인치 고민 하 시 는 분 들 은 17인치 로 하 시 는 것 추천 하 아요
잘	주로 집 에서 사용 하 ᆯ 용도 이 라서 17인치 나 19 인치 를 사고 싶 었 는데 19 인치 는 잘 판매 를 하 지 않 아서 17인치 로 가 게 되 었 고 중소기업 과 lg 와 고민 하 다가 5 년 은 쓰 겠 지 라는 생각 으로 lg 로 구매 하 았 는데 대만족 이 ㅂ니다
크	7 년 만 에 바꾸 는 노트북 어떤 것 이 ᆯ 살 ᆯ까 고민 하 다가 그램 을 가지 고 싶 었 는데 가격 부담 이 너무 크 어서 망설이 던 중 에 빅스마일데이 이벤트 를 알 게 되 어 이곳 에서 구매 하 게 되 었 습니다
잘	15인치 랑 고민 많이 하 았 는데 17인치 로 구매 하 기 ㄹ 정말 잘 하 았 어요 얼마 사용 안 하 기 ᆫ 하 았 지만 배터리 도 잘 안 닳 네요 글 고 중간 에 잠깐 더 저렴 하 어 지 어서 전화 로 취소 부탁드리 고 다시 구매 하 았 는데 그 과정 에서 도 판매자 분 친절 하 시 었 어요 덕분 에 구매 잘 하 았 고 앞 으로 몇 년 은 잘 쓰 ᆯ 것 같 아요 
잘	15인치 랑 고민 많이 하 았 는데 17인치 로 구매 하 기 ㄹ 정말 잘 하 았 어요 얼마 사용 안 하 기 ᆫ 하 았 지만 배터리 도 잘 안 닳 네요 글 고 중간 에 잠깐 더 저렴 하 어 지 어서 전화 로 취소 부탁드리 고 다시 구매 하 았 는데 그 과정 에서 도 판매자 분 친절 하 시 었 어요 덕분 에 구매 잘 하 았 고 앞 으로 몇 년 은 잘 쓰 ᆯ 것 같 아요 
잘	15인치 랑 고민 많이 하 았 는데 17인치 로 구매 하 기 ㄹ 정말 잘 하 았 어요 얼마 사용 안 하 기 ᆫ 하 았 지만 배터리 도 잘 안 닳 네요 글 고 중간 에 잠깐 더 저렴 하 어 지 어서 전화 로 취소 부탁드리 고 다시 구매 하 았 는데 그 과정 에서 도 판매자 분 친절 하 시 었 어요 덕분 에 구매 잘 하 았 고 앞 으로 몇 년 은 잘 쓰 ᆯ 것 같 아요 
잘	15인치 랑 고민 많이 하 았 는데 17인치 로 구매 하 기 ㄹ 정말 잘 하 았 어요 얼마 사용 안 하 기 ᆫ 하 았 지만 배터리 도 잘 안 닳 네요 글 고 중간 에 잠깐 더 저렴 하 어 지 어서 전화 로 취소 부탁드리 고 다시 구매 하 았 는데 그 과정 에서 도 판매자 분 친절 하 시 었 어요 덕분 에 구매 잘 하 았 고 앞 으로 몇 년 은 잘 쓰 ᆯ 것 같 아요
좋	화이트 그레이 중 에 고민 하 았 지만 화이트 가 깔끔 하 어 보 아서 화이 ？ 로 하 았 어요 서비스 로 풀세트 로 받 아서 마우스 마우스패드 정품 파우치 케이스 등 인터넷 으로 구매 하 았 음 에 도 불구 하 고 다 받 아서 정말 좋 아요 포장 도 아주 빵빵 하 게 오 아서 기스 도 없 고 안전 하 았 어요
좋	들 고 다니 기 가볍 기 ᆫ 하 지만 휴대성 을 우선시 하 는 분 이 라면 15인치 이하 로 고민 하 시 는게 좋 을 것 같 고 휴대성 이 필요 하 지만 주로 한곳 에서 사용 하 시 는 분 은 무조건 17인치 그램 추천 드리 ㅂ니다 
추천	들 고 다니 기 가볍 기 ᆫ 하 지만 휴대성 을 우선시 하 는 분 이 라면 15인치 이하 로 고민 하 시 는게 좋 을 것 같 고 휴대성 이 필요 하 지만 주로 한곳 에서 사용 하 시 는 분 은 무조건 17인치 그램 추천 드리 ㅂ니다
잘	몇 주 까지 정말 고민 하 고 고민 하 았 는데 LG 그램 17인치 구입 정말 잘 하 았 다고 생각 하 네요
좋	오랜만 에 노트북 구매 라 오랜 시간 고민 하 고 그러 ㅁ 으로 구매 하 았 는데 정말 깔끔 하 고 화면 도 넓 고 선명 하 아서 좋 네요
크	며칠 을 고민 고민 하 다 이왕이면 화면 크 ᆫ 것 으로 결정 하 자 하 고 구매 하 게 되 었 습니다
크	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요 정말 노트북 에 대하 아서 아무것 도 모르 았 던 저 이 었 지만 , 대학원 에 들어가 게 되 면서 노트북 의 필요 성 을 너무 도 절실히 느끼 었 고 , 무엇 을 고민 하 다 휴대성 , 가동 성 , 편리 성 을 생각 하 아 보 니 그램 17인치 가 눈 에 들어오 더라구요 
좋	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요 정말 노트북 에 대하 아서 아무것 도 모르 았 던 저 이 었 지만 , 대학원 에 들어가 게 되 면서 노트북 의 필요 성 을 너무 도 절실히 느끼 었 고 , 무엇 을 고민 하 다 휴대성 , 가동 성 , 편리 성 을 생각 하 아 보 니 그램 17인치 가 눈 에 들어오 더라구요 
크	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요 정말 노트북 에 대하 아서 아무것 도 모르 았 던 저 이 었 지만 , 대학원 에 들어가 게 되 면서 노트북 의 필요 성 을 너무 도 절실히 느끼 었 고 , 무엇 을 고민 하 다 휴대성 , 가동 성 , 편리 성 을 생각 하 아 보 니 그램 17인치 가 눈 에 들어오 더라구요 
잘	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요 정말 노트북 에 대하 아서 아무것 도 모르 았 던 저 이 었 지만 , 대학원 에 들어가 게 되 면서 노트북 의 필요 성 을 너무 도 절실히 느끼 었 고 , 무엇 을 고민 하 다 휴대성 , 가동 성 , 편리 성 을 생각 하 아 보 니 그램 17인치 가 눈 에 들어오 더라구요 
크	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요 정말 노트북 에 대하 아서 아무것 도 모르 았 던 저 이 었 지만 , 대학원 에 들어가 게 되 면서 노트북 의 필요 성 을 너무 도 절실히 느끼 었 고 , 무엇 을 고민 하 다 휴대성 , 가동 성 , 편리 성 을 생각 하 아 보 니 그램 17인치 가 눈 에 들어오 더라구요
추천	이 상품 펑 보 시 면 고민 마시 고 구매 하 는 것 추천 드리 ㅂ니다
크	15인치 랑 17인치 중 에 고민 하 다가 평소 에 크 ᆫ 화면 이 더 편하 ᆫ 것 같 아서 17인치 로 구매 하 았 습니다
잘	노트북 뭐 사 아야 하나 고민 이 많 았 는데 그램 잘 살 ᆫ 것 같 아요
만족	현재 매우 만족 하 며 사용 하 고 있 습니다 주변 지인 들 에게 도 추천 하 고 있 습니다 특가 램 과 용량 중 고민 하 았 지만 결국 2 개 이 다 지르 기 ㄹ 잘 하 았 다고 생각 하 고 있 어요 
추천	현재 매우 만족 하 며 사용 하 고 있 습니다 주변 지인 들 에게 도 추천 하 고 있 습니다 특가 램 과 용량 중 고민 하 았 지만 결국 2 개 이 다 지르 기 ㄹ 잘 하 았 다고 생각 하 고 있 어요 
잘	현재 매우 만족 하 며 사용 하 고 있 습니다 주변 지인 들 에게 도 추천 하 고 있 습니다 특가 램 과 용량 중 고민 하 았 지만 결국 2 개 이 다 지르 기 ㄹ 잘 하 았 다고 생각 하 고 있 어요
잘	아기 돌 핑계 로 첫날 살 ᆯ까 말 ᆯ까 한참 고민 하 다 몇 번 이나 결제 하 았 다 취소 하 았 다가 큰맘 먹 고 구매 하 았 어요 램 추가 하 아도 아주 싸 ᆫ 가격 으로 구매 하 아서 주위 분 들 이 여쭈 어 보 시 더라구요 타 아 사이트 에 비하 아서 도 싸게 사 았 고 적 지 않 은 금액 이 라 걱정 도 많이 하 았 지만 결제 다음날 바 롭 았 구요 포장 도 잘 되 어 있 어 집어던지 어도 끄떡없 을 만큼 되 어서 오 았 어요 다시 구매 하 ᆯ 기회 가 오 ᆫ다면 또 믿 고 구매 하 ᆯ 수 있 을 것 같 아 요 판매자 님 부자 되 시 어요
크	한참 고민 하 다 그래도 그램 이 더 이쁘 고 스펙 이 월등 하 아서 그램 으로 마음 을 굳히 었 는데 또 화면 크기 때문 에 계속 고민 하 다 인강 도 듣 고 하 려고 크 ᆫ 것 로 사 았 는데 진짜
잘	7 년 만 에 바꾸 는 첫 lg 노트북 이 ᆫ데 현재 까지 는 만족스럽 게 잘 사용 하 고 있 어요 램 을 추가 하 ᆯ지 저장공간 을 추가 하 ᆯ지 고민 하 았 는데
추천	며칠 고민 하 앗 는데 심플 하 면서 도 그램 만 의 감성 이 있 는 그램 추천 하 ㅂ니다
크	크 으 삼성 과 엘지 를 고민 하 고
잘	고민 고민 하 다가 가격 이 더 있 더라도 LG 노트북 처음 구입 하 았 는데 아무래도 A / S 때문 에 잘 선택 하 ᆫ 것 같 습니다
좋	파우치 도 좋 은데 가방 도 필요 하 ᆯ 지 고민
좋	많이 고민 하 다 구매 하 았 는데 좋 네요
잘	그레이 를 살 ᆯ까 화이트 를 살 ᆯ까 고민 하 았 는데 화이트 하 기 ㄹ 잘 하 ᆫ 것 같 아요
비싸	삼성 을 살 ᆯ까 hp 를 구매 하 ᆯ까 매번 가격 비교 하 고 장바구니 에 만 담 아 놓 고 몇 개월 을 고민 고민 하 던 차 에 디지털 행사 기간 에 엘지 그램 17 은 광고 만 보 고 너무 비싸 아서 생각 도 못하 았 는데 쿠폰 사용 에 중복 할인쿠폰 까지 쓰 어서 너무 저렴 하 게 잘살 ㄴ 것 같 아요
크	고민 하 다가 세일 기간 중 사 았 는데 마음 에 들 어요 쓰 던 것 보다 화면 도 크 고 가볍 네요 업그레이 드 도 신청 하 ᆫ 대로 다 되 었 고 구성품 도 빠지 ᆫ 것 없이 오 았 네요 택배 로 받 는 것 이 라 걱정 하 았 지만 무사히 받 았 어요
잘	가격 이랑 15인치 랑 고민 하 았었 는데 17인치 선택 하 기 ㄹ 잘 하 았 어요 화면 이 시원시원 하 게 보이 어 좋 아요 
좋	가격 이랑 15인치 랑 고민 하 았었 는데 17인치 선택 하 기 ㄹ 잘 하 았 어요 화면 이 시원시원 하 게 보이 어 좋 아요
크	노트북 첫 구매 이 ᆫ데 15 , 17인치 고민 하 다가 17 로 지르 었 어요 생각 보다 ᆫ 크 ᆫ 것 같 기 ᆫ 하 지만
잘	무게 가 너무 가볍 어서 휴대 하 기 도 괜찮 아 요 고민 많이 하 았 는데 그램 사기 ㄹ 잘 하 ᆫ 것 같 아요
크	15인치 두 고 고민 하 았 는데 이왕 하 는 것 크 ᆫ 것 로 하자 는 생각 이 굳히 ㅁ
잘	처음 살 는 노트북 이 라 고민 하 았 는데 잘 산 것 같 네요
크	처음 포장 을 ？ 고 열 어 보 니 생각 하 았 던 보다 너무 크 어서 지금 가지 고 있 는 가방 이 기존 15 인 지 까지 라 가방 을 새로 사 아야 하 나 하 는 고민 이 되 어 바로 넣 어 보 니 쏙 들어가 아 내 요 크 고 가볍고 그리고 빠르 고 조금 무리 를 하 아서 지르 어서 눈치 를 보 았 는데 
크	처음 포장 을 ？ 고 열 어 보 니 생각 하 았 던 보다 너무 크 어서 지금 가지 고 있 는 가방 이 기존 15 인 지 까지 라 가방 을 새로 사 아야 하 나 하 는 고민 이 되 어 바로 넣 어 보 니 쏙 들어가 아 내 요 크 고 가볍고 그리고 빠르 고 조금 무리 를 하 아서 지르 어서 눈치 를 보 았 는데
잘	삼성 과 비교 를 괴 민 고민 하 았었 는데 그램 을 택하 ᆫ 것 이 잘 한 결정 이 라고 생각 하 ㅂ니다
잘	그 부분 이 그램 그램 하 는 인기 있 는 이유 이 기 도 하 겠 죠 지문인식 도 가능 하 아서 등록 하 았 더니 인식 잘 하 더라구요 아직 더 살펴보 아야 하 겠 지만 게임 안 하 는 저 로서 는 이 정도 사양 이 면 충분 하 다고 생각 이 들 어서 고민 하 는 친구 에게 도 얼릉 살 라고 하 았 어요
추천	대학원 입학 하 면서 어떤 노트북 을 살 ᆯ까 고민 을 하 았었 는데 주변 에서 그램 을 추천 하 더라구요
크	집 에서 쓰 는 용도 로 올인원 피씨 , 좀더 저렴 하 고 화면 만 크 ᆫ 노트북 , 그램 사이 에서 고민 하 다 지르 었 는데 상품 받 아 보 고 정말 잘 하 ᆫ 선택 이 지 싶 습니다 
잘	집 에서 쓰 는 용도 로 올인원 피씨 , 좀더 저렴 하 고 화면 만 크 ᆫ 노트북 , 그램 사이 에서 고민 하 다 지르 었 는데 상품 받 아 보 고 정말 잘 하 ᆫ 선택 이 지 싶 습니다
좋	하이마트 도 가 아 보 고 인터넷 사이트 도 둘러보 고 어떻 ᆫ게 좋 을지 고민 많이 하 았 는데 좋 은 상품 저렴 하 게 구입 하 아서 대만족 이 ㅂ니다 
좋	하이마트 도 가 아 보 고 인터넷 사이트 도 둘러보 고 어떻 ᆫ게 좋 을지 고민 많이 하 았 는데 좋 은 상품 저렴 하 게 구입 하 아서 대만족 이 ㅂ니다
좋	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요 
크	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요 
좋	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요 
좋	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요 
좋	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요 
좋	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요 
좋	노트북 을 처음 쓰 어 보 는데 너무 좋 아요 처음 에 그램 14 랑 많이 고민 하 았 는데 역시 노트북 은 크 어야 좋 은 것 같 습니다 시원 하 ᆫ 화면 에 가볍고 매우 이쁘 ㅂ니다 배송 도 시키 자마자 배송 되 어서 다음날 바로 오 았 습니다 포장 도 튼튼 하 게 되 어서 아주 만족스럽 습니다 인터넷 구매 이 라 꺼리 어 지 시 는 분 들 도 믿 고 구매 하 시 어도 되 ᆯ 것 같 습니다 세일 하 ᆯ 때 얼른 사 시 어요 싸 ᆫ 가격 에 좋 은 노트북 을 얻 을 수 있 습니다 매우 만족스럽 고 그램 이 짱 인 것 같 아요 사은품 도 많이 주 시 고 매우 서비스 도 좋 은 것 같 습니다 다만 윈도우 를 직접 깔 아야 되 ᆫ다는 수고 가 조금 있 기 ᆫ 하 ᆫ데 그래도 매우 좋 아요 그냥 좋 아요
좋	기존 노트북 이 낡 아서 고민 하 다가 사 았 는데 정말 좋 네요
비싸	그런데 가격 이 너무너무 비싸 아서 그냥 14인치 나 15인치 그램 을 사 아야 하 나 계속 고민 하 았 는데 17인치 가 머리 속 을 떠나 지 않 던 차 에 g마켓 에서 매우 합리 적 인 가격 으로 엘지 그램 17인치 를 판매 하 시 는 것 을 보 고 바로 구매 하 게 되 었 습니다
크	아이 가 사용 하 기 에 는 너무 오버 스펙 이 아니 ᆫ가 싶 기 도 하 고 , 사이즈 가 워낙 크 다보니 휴대성 도 걱정 되 고 고민 을 하 았 는데 제 가 기존 에 사용 하 는 제품 의 내구성 이 나쁘 지 않 고 확장 도 가능 하 니 내년 에 대학 입학 하 아서 도 오래 사용 하 ᆯ 수 있 을 것 같 아 고심 끝 에 결정 하 았 습니다
좋	고민 을 하 던 중 17인치 노트북 이 저렴 하 게 나오 고 하 아서 구매 하 았 는데 상품평 도 좋 고 그래서 바로 지르 어 대 었 습니다
크	그램 15인치 랑 고민 하 다가 올해 처음 나오 ᆫ 그램 17인치 로 구입 하 았 어요 화면 도 크 고 정말 가볍 네요 배송 도 빠르 고 빵빵 하 게 에어캡 포장 되 어서 오 아서 잘 받 았 습니다 
잘	그램 15인치 랑 고민 하 다가 올해 처음 나오 ᆫ 그램 17인치 로 구입 하 았 어요 화면 도 크 고 정말 가볍 네요 배송 도 빠르 고 빵빵 하 게 에어캡 포장 되 어서 오 아서 잘 받 았 습니다
크	15인치 의 적당 하 ᆫ 크기 의 가볍 ᄆ 과 17인치 의 크 ᆫ 화면 의 상대 적 으로 무겁 ᆫ 제품 이 라 고민 하 았 는데 화면 이 시원시원 하 아 좋 습니다 단 , 게임 목적 으로 사용 하 시 ᆯ 분 들 은 비 추천 하 ㅂ니다 
