PNword	review
무겁	13인치 랑 17인치 랑 같이 찍 어 놓 으니까 13인치 노트북 은 정말 작 아 보이 네요 크기 차이 도 차 이 지만 무게 도 17인치 가 조금 더 무겁 ᆫ 것 로 알 는데 무겁 ᆫ 줄 모르 겠 어요 대신 너무 가볍 게 만들 려고 하 아서 이 ᆫ지 조금 불안불안 하 아 보이 지만 그만큼 무게 메리트 가 있 으니까 아무리 생각 하 아도 그램 노트북 이 정말 짱 인 것 같 아요 
가볍	13인치 랑 17인치 랑 같이 찍 어 놓 으니까 13인치 노트북 은 정말 작 아 보이 네요 크기 차이 도 차 이 지만 무게 도 17인치 가 조금 더 무겁 ᆫ 것 로 알 는데 무겁 ᆫ 줄 모르 겠 어요 대신 너무 가볍 게 만들 려고 하 아서 이 ᆫ지 조금 불안불안 하 아 보이 지만 그만큼 무게 메리트 가 있 으니까 아무리 생각 하 아도 그램 노트북 이 정말 짱 인 것 같 아요
가볍	크 ᆫ 사이즈 에 비하 아 무게 는 정말 가볍 네요 , 휴대용 으로 충분 하 ᆯ 것 같 습니다
가볍	해외 출장 시 쓰 ㄹ려고 구매 하 았 습니다 화면 도크 이 고 무엇 보다 무게 가 가볍 ᆫ게 정말 좋 네요
가볍	큼직 하 ᆫ 화면 , 예쁘 ᆫ 디자인 , 가볍 ᆫ 무게 까지
가볍	큼직 하 ᆫ 화면 , 예쁘 ᆫ 디자인 , 가볍 ᆫ 무게 까지
가볍	무게 도 17인치 인 데 가볍 어서 들 고 다니 ᆯ 수 있 어 좋 네요 배송 도 이틀 만 에 오 고 정말 안전 하 개 포장 되 어 오 았 습니다
가볍	무게 도 17인치 인 데 가볍 어서 들 고 다니 ᆯ 수 있 어 좋 네요
가볍고	일단 가볍고 가격 은 좀 비싸 ᆯ 수 있 는데 무게 감안 하 아서 살 만 하 ㅂ니다 배송 도 진짜 빠르 고 잘 쓰 겠 습니다 보호필름 붙이 는게 너무 화가 나 네요
가볍	심지어 무게 마저 가볍 어서 정말 너무 좋 아요
가볍고	lg 노트북 이 가성비 가 좋 아서 다시 lg 노트북 으로 찾 던 중 17인치 대화면 에 무게 가 넘 나 가볍고 , 화이트 색상 으로 깔끔 하 니 이 뿌 고
무겁	다만 아쉽 ᆫ게 기존 게 무겁 어서 가볍 ᆫ 거 를 많이 기대 하 았 는데 추가 장착 하 면 그만큼 무게 가 늘어나 ᆫ다는 것 이 ᆯ 간과 하 았 네요 
가볍	다만 아쉽 ᆫ게 기존 게 무겁 어서 가볍 ᆫ 거 를 많이 기대 하 았 는데 추가 장착 하 면 그만큼 무게 가 늘어나 ᆫ다는 것 이 ᆯ 간과 하 았 네요
가볍고	lg 노트북 이 가성비 가 좋 아서 다시 lg 노트북 으로 찾 던 중 17인치 대화면 에 무게 가 넘 나 가볍고 , 화이트 색상 으로 깔끔 하 니 이 뿌 고
무겁	다만 아쉽 ᆫ게 기존 게 무겁 어서 가볍 ᆫ 거 를 많이 기대 하 았 는데 추가 장착 하 면 그만큼 무게 가 늘어나 ᆫ다는 것 이 ᆯ 간과 하 았 네요 
가볍	다만 아쉽 ᆫ게 기존 게 무겁 어서 가볍 ᆫ 거 를 많이 기대 하 았 는데 추가 장착 하 면 그만큼 무게 가 늘어나 ᆫ다는 것 이 ᆯ 간과 하 았 네요
가볍	노트북 속도 도 빠르 고 무게 도 가볍 어 들 고 다니 면서 사용 하 기 에 도 부담 이 없 습니다
가볍	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요 정말 노트북 에 대하 아서 아무것 도 모르 았 던 저 이 었 지만 , 대학원 에 들어가 게 되 면서 노트북 의 필요 성 을 너무 도 절실히 느끼 었 고 , 무엇 을 고민 하 다 휴대성 , 가동 성 , 편리 성 을 생각 하 아 보 니 그램 17인치 가 눈 에 들어오 더라구요
가볍	장점 들 은 화면 이 너무 크 어서 일 하 지 너무 좋 고 ( 완벽히 적응 하 는 중 이 지만 ) 부피 가 크 ᆫ 것 치 고 , 무게 가 가볍 니 이전 에 알 고 있 던 노트북 에 대하 ᆫ 틀 을 깨 는 것 같 습니다 : ) 산 것 에 후회 하 지 않 고 , 잘 사용 하 겠 습니다 방문수령 을 하 았 는데 , 예상 하 지 못하 게 점심시간 에 도착 을 하 아서 좀 죄송 하 ᆫ 마음 이 크 었 지만 , 그럼에도 불구 하 고 직원 분 이 너무 친절 하 시 어서 다시금 감사 하 았 어요
가볍	받 ᆫ지 좀 지나 았 지만 이제야 상품평 을 올리 네요이 전 에 삼 서 노트북 을 홈쇼핑 에세 사 아서 쓰 고 있 었 는데 이 건 완 지 어 ㄴ 좋 네요 일단 17인치 이 라서 넘 화면 이 크 고 선명 하 ᆫ게 좋 구요 우리 트 북 이 라 슬림 하 고 무게 도 넘 가볍 어 들 고 다니 기 도 넘 좋 네요 완전 대만족 이 ㅂ니다 대 박 나 세요 15인치 보 다는 정말 좋 코 가볍고 휴대 하 지 편하 고 너무나 잘살 ㄴ 것 같 아요 생각 보다 가격 도 비씨 지도 않 고 주위 에서 사람 들 이 보 고 정말 부러워하 고 자기 들 도 사고 싶 다고 하 는 사람 들 도 많 아요 그리고 상품평 쓰 면 사은품 도 주 고 정말 제품 도 좋 치만 사은품 까지 주 시 니깐 너무 좋 습니다 강력 추천 하 ㅂ니다 그램 짱 
가볍고	받 ᆫ지 좀 지나 았 지만 이제야 상품평 을 올리 네요이 전 에 삼 서 노트북 을 홈쇼핑 에세 사 아서 쓰 고 있 었 는데 이 건 완 지 어 ㄴ 좋 네요 일단 17인치 이 라서 넘 화면 이 크 고 선명 하 ᆫ게 좋 구요 우리 트 북 이 라 슬림 하 고 무게 도 넘 가볍 어 들 고 다니 기 도 넘 좋 네요 완전 대만족 이 ㅂ니다 대 박 나 세요 15인치 보 다는 정말 좋 코 가볍고 휴대 하 지 편하 고 너무나 잘살 ㄴ 것 같 아요 생각 보다 가격 도 비씨 지도 않 고 주위 에서 사람 들 이 보 고 정말 부러워하 고 자기 들 도 사고 싶 다고 하 는 사람 들 도 많 아요 그리고 상품평 쓰 면 사은품 도 주 고 정말 제품 도 좋 치만 사은품 까지 주 시 니깐 너무 좋 습니다 강력 추천 하 ㅂ니다 그램 짱
가볍	화면 은 넓 고 무게 는 가볍 어서 단연코 노트북 계 의 원 탑 은 그램 이 라고 생각 하 ㅂ니다
가볍	지 고 는 의 15인치 다른 제품 보다 많이 크 고 , 무게 는 가볍 습니다
가볍	) 노트북 을 가지 고 밖 으로 나가 ᆯ 일 이 별로 없 고 , 사진 에서 보이 는 것 과 같이 노트북 을 주로 쇼파 테이블 에 올려놓 고 사용 하 지 때문 에 가볍 ᆫ 무게 와 17인치 크 ᆫ 화면 이 아주 마음 에 드 ㅂ니다
가볍	크기 에 비하 아 무게 는 정말 가볍 습니다
가볍	이 크기 치 고 무게 도 많이 가볍 구요 노트북 이 파우치 에 쏙 들어가 는 것 보 니 신기 하 네요
가볍	무게 는 크기 에 비하 아서 는 확실히 가볍 ᆫ 것 같 아요
가볍	깨끗 하 ᆫ 화이트 에 넓 은 화면 가볍 ᆫ 무게 까지 전부 마음 에 들 이 구요
가볍	무게 가 너무 가볍 어서 휴대 하 기 도 괜찮 아 요 고민 많이 하 았 는데 그램 사기 ㄹ 잘 하 ᆫ 것 같 아요
가볍고	크 ᆫ 화면 에 사이즈 는 기존 노트북 과 크게 차이 나 지 않 는데 무게 까지 가볍고
가볍	또한 무게 가 크기 에 비하 아 가볍 어서 사용 하 는데 있 어 불편 하 ᄆ 은 없 습니다
적당	이번 에 조카 대학 선물 로 구입 하 았 는데 화면 도 대형 이 구 무게 도 적당 하 ㅂ니다 컴퓨터 공학과 이 라 좀 좋 은 걸루 선물 하 았 는데 아주 흡족 하 아 하 네요
가볍	생각 보다 크 기가 크 ᆫ 반면 무게 는 정말 가볍 어 놀랍 었 습니다
무겁	이전 노트북 을 8 년 동안 사용 하 았 고 휴대 하 기 에 무겁 어서 그램 노트북 사 았 네요 화면 은 17인치 로 커지 었 음 에 도 무게 가 정말 가볍 어서 휴대 하 기 도 좋 고 크 ᆫ 화면 은 영화 보 거나 인터넷 서칭 에 도 최적화 되 어 있 습니다 
가볍	이전 노트북 을 8 년 동안 사용 하 았 고 휴대 하 기 에 무겁 어서 그램 노트북 사 았 네요 화면 은 17인치 로 커지 었 음 에 도 무게 가 정말 가볍 어서 휴대 하 기 도 좋 고 크 ᆫ 화면 은 영화 보 거나 인터넷 서칭 에 도 최적화 되 어 있 습니다
가볍	무게 상당히 가볍 ᄆ
가볍	무게 도 얼마나 가볍 ᆫ지 이동 하 는 일 이 잦 은데 부담 없 고 무리 없이 아주 잘 유용 하 게 사용 하 ᆯ 수 있 을 것 같 아요
가볍고	무게 도 화면 에 비하 아 가볍고 가지 고 다니 기 에 적당 하 ᆫ 무게 이 고 무 이 었 보 다 넉넉 하 ᆫ 화면 이 마음 에 드 ㅂ니다 
적당	무게 도 화면 에 비하 아 가볍고 가지 고 다니 기 에 적당 하 ᆫ 무게 이 고 무 이 었 보 다 넉넉 하 ᆫ 화면 이 마음 에 드 ㅂ니다
가볍	무게 또한 기 네 북 에 오르 ᆯ 정도 로 가볍 ᆫ게 대박 이 더군요
가볍	일단 2 년 전 그램 15 보다 화면 도 시원시원 하 고 무게 도 가볍 어 휴대 하 지 편하 고 가격 도 저렴 하 고 너무너무 좋 네요
가볍	키감 도 좋 고 분노 의 타이핑 을 하 고 싶 어 지 는 소리 에 요 무게 도 너무 가볍 어요 깜짝 놀라 ㅁ
가볍고	생각 하 았 던 크기 보다 크 ᆫ 크기 의 17인치 노트북 을 구매 하 게 되 었 지만 무게 는 정말 가볍고 집 에서 편하 게 사용 하 ᆯ 수 있 을 것 같 습니다
가볍	크기 에 비하 아서 무게 는 가볍 네요
가볍고	노트북 살 면서 제대로 되 ᆫ 것 는 처음 사보 이 는데 역시 그램 답 게 정말 좋 네요 무게 도 정말 가볍고 화면 도 시원시원 하 고 노트북 도 빠르 고 굿 굿 처음 에 15인치 살 려고 하 았 다가 기왕 살 는 것 좋 은 것 로 사자 는 마음 으로 찾아보 다가 할인 되 는 착하 ᆫ 가격 에 이렇게 구입 하 게 되 어서 정말 기분 이 좋 네요 17인치 만 의 고유 의 느낌 을 와닿 게 하 아 주 는 것 같 습니다 엘지 기업 에 대하 아서 는 말 하 아도 두말 하 면 입 아프 고 그냥 이번 그램 17 시리즈 는 진짜 이 이 ㅂ니다 그만큼 좋 다는 생각 이 와닿 는 노트북 이 네요
가볍	17인치 크 ᆫ 화면 에 크기 대비 가볍 ᆫ 무게 , 마 감도 훌륭 하 고요
무겁	제 가 원래 쓰 던 노트북 이 좀 오래되 고 정말 무겁 어서 가볍 ᆫ 것 사고 싶 어서 사 았 는데 일단 무게 진짜 매우 만족스럽 습니다 
가볍	제 가 원래 쓰 던 노트북 이 좀 오래되 고 정말 무겁 어서 가볍 ᆫ 것 사고 싶 어서 사 았 는데 일단 무게 진짜 매우 만족스럽 습니다
가볍	장점 : 17인치 노트북 조차 가장 가볍 ᆫ 무게 작 은 어댑터 , 썬더볼트 지원 단점 : U 라인 의 CPU , 최 하급 쿨러 전체 적 인 마감 상태 ( 특히 힌지 부분 쓰 x 이 기 같 은 마감 ) 하 단 스피커 위치 가격 대비 마감 상태 가 너무나 아쉽 지만 그것 무시 하 ᆯ 만큼 의 가볍 ᆫ 무게 때문 에 구매 하 ᆯ 수 밖 에 없 는 노트북 이 라고 생각 하 ㅂ니다 
가볍	장점 : 17인치 노트북 조차 가장 가볍 ᆫ 무게 작 은 어댑터 , 썬더볼트 지원 단점 : U 라인 의 CPU , 최 하급 쿨러 전체 적 인 마감 상태 ( 특히 힌지 부분 쓰 x 이 기 같 은 마감 ) 하 단 스피커 위치 가격 대비 마감 상태 가 너무나 아쉽 지만 그것 무시 하 ᆯ 만큼 의 가볍 ᆫ 무게 때문 에 구매 하 ᆯ 수 밖 에 없 는 노트북 이 라고 생각 하 ㅂ니다
가볍	우선 제일 눈 에 띄 는 것 은 무게 의 가볍 ᄆ , 그리고 정말 선명 하 ᆫ 17인치 화면 인 것 같 습니다
가볍	무게 를 가볍 게 하 다보니 생기 는 문제 로 보이 ㅂ니다
가볍	그런데 무게 도 가볍 어 가지 고 다니 기 정말 좋 네요
가볍	무게 또한 충분히 휴대 가능 하 ᆯ 정도 로 가볍 네요
가볍	노트북 은 오 는 데 주문 하 ᆫ 밤 에 포함 하 아서 3 일 걸리 었 고 노트북 자체 무게 가 너무 가볍 어서 놀라 았 네요
가볍고	썬더볼트 기능 이 있 는 i5 가 맘 에 들 었 어요 이번 에 행사 가 를 접하 고 나서 어 저렴 하 다고 느끼 었 고 , 특히나 17인치 화면 이 너무나 끌리 게 되 었 어요 역시 나 물건 을 받 아 보 니 무게 가 가볍고 크 기가 크 어서 좋 네요
가볍	그램 노트북 자체 도 화면 은 시원시원 하 게 크 면서 무게 는 가볍 ᆫ 것 이 매우 맘 이 드 ㅂ니다
가볍	생각 보다 도 노트북 이 크 어서 놀라 았 지만 무게 는 정말 가볍 었 구요
가볍	추가 구매 하 ᆫ 256 기가 SSD 는 백업 저장 용 으로 사용 하 니 좋 구요 무게 가 한손 으로 충분히 이동 가능 하 ᆫ 가볍 ᆫ 무게 이 ㅂ니다
가볍	17인치 대화면 에 한 손 으로 가볍 게 되 ㄹ 수 있 는 무게
가볍	기존 그램 에 비하 아서 무게 가 늘어나 ᆫ 것 이 ᆫ 어쩌 ᆯ 수 없 지만 15인치 그램 에서 느끼 었 던 확실히 가볍 다 라는 느낌 이 줄어들 ᆫ 것 이 ᆫ 흠 인 것 같 네요
가볍	크 ᆫ 화면 에 가볍 ᆫ 무게 아직 사용 은 하루 도 채 안 되 었 지만 저 의 앞 으로 동반자 로 잘 사용 하 ᆯ 수 있 을 것 같 습니다
가볍	그램 17 디지털 세일 기가 ㄴ 맞추 어 좋 은 가격 에 구매 하 았 습니다 휴대성 과 화면 크기 를 고려 하 아 15인치 17인치 고민 하 았 지만 타사 17인치 에 비하 아 작 은 사이즈 와 가볍 ᆫ 무게 로 17인치 구매 하 았 는데 잘 선택 하 ᆫ 것 같 습니다 설 ㅠ 가방 에 는 잘 안 들 이 어 가 지만 백팩 에 는 충분 하 ᆫ 크기 이 ㅂ니다 화면 도 15인치 로 가 았 으면 너무 작 았 을 것 같 아요 윈도우 설치 는 따로 하 아야 하 ㅂ니다 노트북 은 대기업 것 을 사용 하 아야 하 ᆫ다는 것 을 이전 중소기업 업체 사용 하 ᄆ 으로써 느끼 었 습니다 중소기업 브랜드 들 은 구매 가 는 중 저가 로 형성 되 어 있 지만 , 사후 관리 는 잘 되 지 않 더군요
가볍	액정 이 별로 이 라는 말 이 있 던데 제 것 은 깨끗 하 었 고 , 이 크 ᆫ 사이즈 에 무게 는 역시 그램 이 라는 생각 이 되 ㄹ 정도 로 가볍 었 습니다
가볍	무게 도 가볍 어서 17인치 노트북 이 라고 생각 이 안 어 들 ㅂ니다
가볍	가볍 ᆫ 무게
가볍	거기 에 17인치 이 라고 는 믿기 지 않 을 가볍 ᆫ 무게 까지 휴대성 이 완벽 하 았 습니다
가볍고	펜s 랑 엄청 고민 하 다가 컴터 좀 알 ᆫ다는 동생 들 의 추천 으로 그램 17 구입 하 았 어요 광고 처럼 무게 랑 외관 은 17인치 이하 의 느낌 이 ᆫ데 화면 은 17 이 라 저희 처럼 데스크탑 대체로 집 에서 쓰 기 도 좋 아요 아이 들 과 캠핑 을 자주 다니 는데 무게 가 가볍고 두께 도 슬림 하 아서 휴대 하 기 도 참 좋 네요
가볍	예 판 마지막날 생애 첫 LG 그램 을 구입 하 았 습니다 17인치 를 무게 부담없이 휴대 하 ᆫ다는 것 자체 가 가능 하 ᆫ 세상 이 오 다니 격세지감 을 느끼 ㅂ니다 놀라 ᆯ 정도 로 가볍 습니다 발열 과 소음 에 문제 가 있 어 LG 서비스센터 에서 1 주일 을 기다리 ᆫ ㅎ ㅜ 교 품 을 받 고 이 ㅎ ㅜ 1 주일 이 어 가 ᆫ 또다른 문제점 이 없 는지 사용 하 아 보 느라 다소 늦 은 후기 이 ㅂ니다만 램 과 SSD 를 추가 업글 해서 이 ᆫ지 속도 도 빠르 고 큼직 하 ᆫ 화면 에 만족 스럽 ᆫ 해상도 길 ᆫ 배터리 는 상당히 만족스럽 습니다 아쉽 ᆫ 점 은 게임 도 하 어 지 ᆯ 않 음 에 도 교 품 ㅎ ㅜ 여전 하 ᆫ 팬 소음 과작 은 키패드 는 적응 기간 이 필요 하 ᆯ 것 같 습니다 아직 외장 그래픽 박스 를 받 기 전 이 지만 도착 하 고 나 면 데스크탑 못지않 을 듯 하 ㅂ니다 좋 은 상품 잘 사용 하 겠 습니다
가볍	처음 사용 하 ᆯ 노트북 을 그램 으로 선택 하 았 는데 후회 가 없 을 만큼 좋 아요 도착 하 ᆫ 상자 를 열어보 니 깨끗 하 고 디 지인 샘 심플 하 네요 무엇 보다 17인치 인 데 무게 도 가볍 어서 놀라 았 습니다 이 정도 의 무게 에 휴대성 이 면 카페 나 공공장소 에서 도 사용 하 아도 좋 을 것 같 아요 화면 이 크 어서 데스크탑 하 는 느낌 이 들 어 맘 에 들 었 습니다
가볍	액정 이 별로 이 라는 말 이 있 던데 제 것 은 깨끗 하 었 고 , 이 크 ᆫ 사이즈 에 무게 는 역시 그램 이 라는 생각 이 되 ㄹ 정도 로 가볍 었 습니다
가볍	17인치 인 데 무게 가 한손 으로 들 수 있 을 정도 로 가볍 어요 추천 하 ㅂ니다
가볍	그런데 무게 는 가볍 습니다
가볍	제품 입고 가 늦 어 지 어 30 일경 오 ᆫ다길래 맘 비우 고 있 었 는데 빨리 받 으니 좋 네요 윈도우 미 설치 이 라 직접 깔 아야 하 는데 윈도우 설치 파일 을 안 가지 어 오 아서 내 ᆯ 하 아야 하 겠 어요 지금 15인치 와이드 노트북 쓰 고 있 는데 크기 는 같 은 화면 은 더 크 고 무게 는 정말 가볍 네요 램 업그레이 드 에 8g 추가 하 아서 24 g 로 장착 하 았 습니다 빨리 윈도우 설치 하 고 사용 하 고파 요 가방 이 기본 사은품 이 아니 어서 좀 불편 하 네 이 어
가볍	무게 도 이렇게 나 가볍 니 신기 하 지만 하 네요
가볍	3 키로 이 라 이 길래 킬로그램 이 라고 조롱 하 는 사람 들 이 있 던데 여전히 가볍 습니다 17인치 이 라고 하 아도 전혀 크 지 않 구요 이제껏 기피 되 던 사이즈 를 엘지 에서 베젤 을 줄 이 ᄆ 으로서 크기 를 잡 고 무게 도 잡 아서 휴대용 으로 잘 공략 하 았 다고 생각 하 ㅂ니다 일반 적 인 용도 로 대학생 이 사용 하 기 에 현 시점 에서 가장 적합 하 ᆫ 제품 이 라고 생각 되 네요 배송 도 1 월 3 일 아주 빠르 게 받 아서 타 아 리 셀러 들 에 비하 아 만족 하 ㅂ니다 그래픽카드 는 미니 버전 으로 오 았 는데 이번 에 전화 와 서 amp 버전 으로 교환 하 아 주 ᆫ다고 하 네요 참고 하 시 면 좋 을 듯
가볍	정말 얇 다 ) 확인 되 시 죠 , 특히 무게 가 정말 가볍 어서 학생 들 이 휴대 하 기 가 너무 편하 ᆫ 것 같 구요 해상도 또한 너무 깨끗 하 아서 인터넷 강의 계속 듣 고 싶 을 정도 네 요
가볍고	크기 좋 고 무게 가볍고 너무 좋 아요 근데 윈도우 깔 기가 힘들 네요 엘지 특성 이 겠 죠
가볍	꼭 필요 하 았 는데 엘지 그램 은 아주 아주 가볍 어서 백팩 에 넣 고 다니 어도 아무 ？ 짐 의 무게 가 느 꺼지 지 않 아서 가장 맘 에 들 고 엘지 이 라는 브랜드 에 덜 맞 는 제품 인 덧 같 아서 아주 만족 하 ㅂ니다 당 음 에 또다시 노트 붇 을 살 기회 가 되 면 그때 ᆫ 얼마나 더 진보 되 ᆫ 제품 이 나오 ᆯ지 막 기대 되 ㅂ니다 공부 오 열 시 미 하고 게임 도 열 시 미 하 게 되 ᆯ 것 같 네요
가볍	무게 도 17인치 이 라는 사실 이 무색 하 게 가볍 어서 휴대 하 기 도 편하 고 좋 네요
가볍	근데 무게 가 가볍 ᆫ 것 이 ᆫ 진짜 좋은것 같 아요 크 ᆫ 화면 이 ᆫ데 도 들 고 다니 는데 부담 이 없 네요 영화 도 작 은 화면 으로 보 는 것 보다 더 좋 구요
가볍고	젤 괘 ㄴ 찬 은 이 건 일단 화면 은 크 기 ᆫ 하 ᆫ데 무게 도 가볍고 가방 에 들어가 ᆯ 때 가볍 어서 조음 
가볍	젤 괘 ㄴ 찬 은 이 건 일단 화면 은 크 기 ᆫ 하 ᆫ데 무게 도 가볍고 가방 에 들어가 ᆯ 때 가볍 어서 조음
무겁	조금 무겁 어 지 겠 지만 100 Wh 배터리 가 약간 의 무게 차이 보다 중요 하 ᆯ 사람 도 있 을테니까요 
약간	조금 무겁 어 지 겠 지만 100 Wh 배터리 가 약간 의 무게 차이 보다 중요 하 ᆯ 사람 도 있 을테니까요
가볍	예전 에 넷 북 이란 것 이 ᆯ 처음 나오 았 을 때 쓰 어 보 고 는 노트북 은 처음 이 ᆫ데 마침 그램 17 버전 이 새로 나오 았 다고 하 아서 구매 하 았 습니다 원래 부터 가볍 ᆫ 그램 에 눈 이 ᆫ가고 있 었 는데 무게 변화 는 것 의 없이 액정 이 매우 커지 ᆫ게 마음 에 들 네요 게다가 17인치 노트북 이 ᆫ데 도 15인치 파우치 나 가방 과 크 기가 맞 아서 일반 가방 으로 도 충분히 가지 고 다니 ᆯ 수 있 다는 게 좋 아요 17인치 용 악세사리 는 구하 기 힘들 더라구요 세 손가락 도 들 수 있 는 무게 인 데 만지 어 보 기 만 하 아도 플라스틱 투성이 가 아니 라서 단단 하 ᆫ게 내구성 도 좋 은 게 느껴지 네요 외 장 그래픽 박스 만 있 으면 게임 을 즐기 ᆯ 수 있 는 것 이 제일 좋 은 것 같 네요
가볍	무게 는 가볍 어 지 었 는데 화면 은 더 커지 고 두께 마저 얇 으니까요
빼	타사 13 , 15 , 17인치 다 쓰 어 보 고 하 았 는데 크 기 랑 무게 는 따라가 ᆯ 수 가 없 네요 고민 하 다 지르 었 는데 아주 만족 하 고 쓰 고 있 어요 가격 만 쬐금 내려가 면 더 많이 찾 을 것 같 아 요 가격 빼 면 완벽 하 아요
가볍	1350 그램 이 막 가볍 ᆫ 것 이 ᆫ 아니 지만 17인치 이 ᆫ지라 거기 서 오 는 체감 무게 는 정말 가볍 어요 
가볍	1350 그램 이 막 가볍 ᆫ 것 이 ᆫ 아니 지만 17인치 이 ᆫ지라 거기 서 오 는 체감 무게 는 정말 가볍 어요
가볍	게다가 디자인 도 너무 예쁘 고 , 무게 는 그램 의 명성 에 걸맞 게 무척 가볍 어서 놀라 았 습니다
가볍	그램 은 15인치 노트북 에서 도 말 도 안되 는 980 g 정도 의 무게 로 가볍 어 지 ᆯ 수 있 다는 것 이 ᆯ 보이 어 주 었 습니다
무겁	지금 까지 사람 들 이 17인치 노트북 을 선택 하 지 않 은 이유 는 화면 이 커서 가 아니 라 무게 가 무겁 고 휴대 가 불편 하 았 기 때문 이 ㅂ니다
무겁	게이밍용 노트북 은 보통 두께 가 엄청나 고 무게 가 3 키로 가까이 나가 는 터 이 라 , 게임 때문 에 무겁 ᆫ 노트북 을 구매 하 ᆯ 수 는 없 었 죠
가볍	15인치 그램 은 더 가볍 겠 지만 , 17인치 에 이 정도 무게 이 라니 만족스럽 고 좋 아요
가볍	화면 이 큼직큼직 하 아서 맘 에 들 고 , 무게 도 가볍 어서 좋 네요
가볍고	노트북 도 사 아야 하 았 고 크 ᆫ 화면 을 원하 았 는데 마침 lg 에서 그램 신 제품 을 출시 하 아서 사 아 보 았 는데 좋 네요 무게 도 가볍고 화면 도 크 어서 좋 아요
무겁	게이밍용 노트북 은 보통 두께 가 엄청나 고 무게 가 3 키로 가까이 나가 는 터 이 라 , 게임 때문 에 무겁 ᆫ 노트북 을 구매 하 ᆯ 수 는 없 었 죠
무겁	17인치 이 라서 무겁 ᆯ 줄 알 았 는데 역시 LG 그램 의 위엄 이 라 1 키로그램 약간 넘 는 무게 이 라서 이동성 이 많이 편안 하 ㅂ니다 
약간	17인치 이 라서 무겁 ᆯ 줄 알 았 는데 역시 LG 그램 의 위엄 이 라 1 키로그램 약간 넘 는 무게 이 라서 이동성 이 많이 편안 하 ㅂ니다
가볍고	일단 17인치 인 데 도 기존 13 , 15인치 보다 가볍고 실제 무게 가 비슷 하 아도 체감 무게 는 훨씬 가볍 네요 
가볍	일단 17인치 인 데 도 기존 13 , 15인치 보다 가볍고 실제 무게 가 비슷 하 아도 체감 무게 는 훨씬 가볍 네요
가볍	업무용 으로 구매 하 았 는데 화면 이 크 고 무게 가 생각 보다 훨씬 가볍 네요
가볍고	무게 도 가볍고 눈 도 덜 피곤 하 ᆯ 것 같 습니다
가볍	17인치 인 데 많이 크 지 않 고 , 무게 도 가볍 습니다
가볍	무게 가 상당히 가볍 습니다
가볍	14인치 노트북 무게 이 ᆫ데 17인치 이 라 훨씬 크 고 크기 대비 체감 무게 가 상당히 가볍 어서 가끔 들어보 면 놀라 ㅂ니다
가볍	3 kg 내외 의 무게 로 정말 가볍 습니다
가볍	무게 가 1340 g 로 나오 았 는데 정말 들어보 면 가볍 어요
가볍	무게 는 3 kg 이 ᆫ 넘 고 두께 만 5 cm 정도 되 었 는데 이번 17인치 그램 은 크기 도 똑같 은데 화면 은 넓 고 게다가 가볍 습니다
가볍	화면 이 이렇게 크 ᆫ데 무게 가 정말 가볍 더라구요 택배 포장 에서 도 뽁뽁이 로 잘 감싸 아 지 어 있 어서 안전하게 배송 되 었 습니다
가볍	크 ᆫ 화면 에 조금 부담 스럽 기 ᆫ 하지만 화면 도 얇 고 선명 하 고 크기 에 비하 아 무게 도 가볍 어서 휴대성 도 좋 고 심플 하 고 깔끔 하 ㅂ니다
가볍	화면 이 이렇게 크 ᆫ데 무게 가 정말 가볍 더라고요 직접 들 이 어 보 았 는데 한손 으로 들 어도 가볍 게 들리 고 색상 도 화이트 색상 이 라 깔끔 하 고 좋은것 같 습니다 
가볍	화면 이 이렇게 크 ᆫ데 무게 가 정말 가볍 더라고요 직접 들 이 어 보 았 는데 한손 으로 들 어도 가볍 게 들리 고 색상 도 화이트 색상 이 라 깔끔 하 고 좋은것 같 습니다
가볍	17인치 와 고 해상도 지원 으로부터 얻 게 되 는 시원 시원 하 ᆫ 디스플레이 와 가볍 ᆫ 무게 는 정말 마음 에 들 네요
가볍	무게 도 더 가볍 어 지 면 좋 구요
가볍	그램 의 장점 인 깔끔 하 ᆫ 디자인 에 가볍 ᆫ 무게 를 17인치 로 만나 게 되 어 좋 습니다
가볍고	배제 ㄹ 좁 고 화면 크 고 무게 는 가볍고 최고 네 요 2019 17 형 그램
가볍	크 기가 크 ᆫ데 무게 가 가볍 다보니 15인치 만큼 가볍 게 느껴지 ㅂ니다 
가볍	크 기가 크 ᆫ데 무게 가 가볍 다보니 15인치 만큼 가볍 게 느껴지 ㅂ니다
가볍	체감 무게 가 정말 가볍 습니다
